book_id_title,book_id,book_title,book_series,book_series_uri,top_5_other_editions,isbn,isbn13,year_first_published,authorlink,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution
51184190-data-science-and-big-data-2-0,51184190,Data Science and Big Data 2.0: : With Live Robotics Projects using Python 3.7,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18714947.Narendra_Mohan_Mittal,Narendra Mohan Mittal,1158,[],{},{},1,0,5.0,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
51236067-python-for-data-visualization-for-beginners,51236067,"Python for Data Visualization for Beginners: Visualize Your Data using Pandas, Matplotlib and Seaborn, Step-by-Step Guide with Hands-on Projects and Exercises ... Learning & Data Science for Beginners)",,,['https://www.goodreads.com/book/show/55305151-data-visualization-with-python-for-beginners'],1733042687,9781733042680,,https://www.goodreads.com/author/show/19215080.AI_Publishing,AI Publishing,,[],{},{},4,0,4.25,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
51474495-python-for-beginners,51474495,"Python for Beginners: Master Data Science, Artificial Intelligence and Machine Learning with this Smart Python Programming Language Guide",,,['https://www.goodreads.com/book/show/54350262-python-for-beginners'],isbn not found,9798615368004,,https://www.goodreads.com/author/show/20039191.Oscar_Brogan,Oscar Brogan,186,[],{},{},2,0,3.0,"{'5 Stars': 0, '4 Stars': 1, '3 Stars': 0, '2 Stars': 1, '1 Star': 0}"
51590026-python,51590026,Python: 2 books in 1: Python For Beginners + Python Programming . Master the machine language Data Science Analysis and Artificial intelligence. Exercises included!,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19515657.Marc_Matthes,Marc Matthes,299,[],{},{},1,0,4.0,"{'5 Stars': 0, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
51633090-python-programming,51633090,"Python Programming: A complete beginners guide on python machine learning, data science and tools (Computer Programming Book 1)",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/516708.Bill_Norton,Bill Norton,108,[],{},{},0,0,0.0,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
51733359-machine-learning-in-business,51733359,Machine Learning in Business: An Introduction to the World of Data Science,,,"['https://www.goodreads.com/book/show/55576604-machine-learning-in-business', 'https://www.goodreads.com/book/show/53601456-machine-learning-in-business', 'https://www.goodreads.com/book/show/51729687-machine-learning-in-business', 'https://www.goodreads.com/book/show/60090118-machine-learning-in-business', 'https://www.goodreads.com/book/show/59357497-machine-learning-in-business']",isbn not found,9798644074372,,https://www.goodreads.com/author/show/58193.John_C_Hull,John C. Hull,210,[],{},{},13,2,4.0,"{'5 Stars': 2, '4 Stars': 9, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
51763086-essential-math-for-data-science,51763086,"Essential Math for Data Science: Take Control of Your Data with Fundamental Calculus, Linear Algebra, Probability, and Statistics",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/20058336.Hadrien_Jean,Hadrien Jean,250,"['Science > Mathematics', 'Computer Science > Programming', 'Science > Technology']","{'to-read': 277, 'currently-reading': 18, 'data-science': 8, 'math': 8, 'programming': 3, 'tech': 3, 'mathematics': 2, 'datascience': 2, 'csci4734': 1, 'cs-statistics': 1, 'cs-machine-learning': 1, '1-do-have': 1, 'book-for-data-science': 1, 'machine-learning-math': 1, 'statistics-and-data-analysis': 1, 'gd-data-science': 1, 'software-engineering': 1, 'technology': 1, 'data-science_and_data-analytics': 1, 'mathematics-and-statistics': 1, 'textbook': 1, 'science-mathematics-general-mathema': 1, 'career': 1, 'prog': 1, '1': 1, 'science-mathematics': 1, 'science-computer-science': 1, 'science': 1, 'nonfiction': 1, 'favourites': 1, '8': 1, 'ai-data-science': 1, 'data-علم': 1, 'high-recommended': 1, '1-rec': 1, 'a-ebooks': 1, 'statistics': 1, 'to-keep-reference': 1, '2022': 1, 'year': 1, 'ai-ml-ds': 1, 'ml-ai-dl': 1, 'ds': 1, 'tb-data': 1, 'data-analysis-materials': 1, 'to-buy': 1, 'ml': 1, 'binder': 1, 'stats': 1, 'academic-books': 1}",{},16,7,4.38,"{'5 Stars': 10, '4 Stars': 3, '3 Stars': 2, '2 Stars': 1, '1 Star': 0}"
51771831-analytical-skills-for-ai-and-data-science,51771831,Analytical Skills for AI and Data Science: Building Skills for an Ai-Driven Enterprise,,,"['https://www.goodreads.com/book/show/54206723-analytical-skills-for-ai-and-data-science', 'https://www.goodreads.com/book/show/54316968-analytical-skills-for-ai-and-data-science']",1492060917,9781492060918,2020,https://www.goodreads.com/author/show/950388.Daniel_Vaughan,Daniel Vaughan,232,[],{},{'Humble': 1},21,3,3.48,"{'5 Stars': 2, '4 Stars': 7, '3 Stars': 11, '2 Stars': 1, '1 Star': 0}"
51788540-statistical-inference-via-data-science,51788540,Statistical Inference Via Data Science: A Moderndive Into R and the Tidyverse,The R Series,/series/330069-the-r-series,"['https://www.goodreads.com/book/show/51788547-statistical-inference-via-data-science', 'https://www.goodreads.com/book/show/50503795-statistical-inference-via-data-science', 'https://www.goodreads.com/book/show/49157715-statistical-inference-via-data-science', 'https://www.goodreads.com/book/show/49157714-statistical-inference-via-data-science', 'https://www.goodreads.com/book/show/49151878-statistical-inference-via-data-science']",0367409879,9780367409876,,https://www.goodreads.com/author/show/19569096.Chester_Ismay,Chester Ismay,430,[],{},{'R': 4},20,4,4.45,"{'5 Stars': 11, '4 Stars': 7, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
51925358-mastering-data-science-from-scratch-with-python,51925358,"Mastering Data Science from Scratch with Python: Concepts and Practices with NumPy, Pandas, Matplotlib, Scikit-Learn and Keras",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19215080.AI_Publishing,AI Publishing,262,['Computer Science > Programming'],"{'currently-reading': 34, 'to-read': 8, 'programming': 2, 'python-make-money-online-pmmo': 1, 'nlp': 1, 'alchemy': 1, 'academia': 1}",{},2,0,5.0,"{'5 Stars': 2, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
52064983-the-python-bible-5-in-1,52064983,"The Python Bible 5 in 1: Volumes One To Five (Beginner, Intermediate, Data Science, Machine Learning, Finance)",,,['https://www.goodreads.com/book/show/49937568-the-python-bible-5-in-1'],1686498586,9781686498589,,https://www.goodreads.com/author/show/16999267.Florian_Dedov,Florian Dedov,373,[],{},{},2,0,4.0,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
52102453-python-for-data-science,52102453,PYTHON FOR DATA SCIENCE: The Ultimate Beginners’ Guide to Learning Python Data Science Step by Step,,,['https://www.goodreads.com/book/show/48658540-python-for-data-science'],1687159106,9781687159106,,https://www.goodreads.com/author/show/7964118.Ethan_Williams,Ethan Williams,199,['Computer Science > Programming'],"{'currently-reading': 66, 'to-read': 16, 'programming': 3, 'good': 1, 'data-science': 1, 'data-science-statistics': 1, 'quit-reading': 1}",{},8,1,4.0,"{'5 Stars': 3, '4 Stars': 3, '3 Stars': 1, '2 Stars': 1, '1 Star': 0}"
52108076-big-data,52108076,"Big Data: A Guide to Big Data Trends, Artificial Intelligence, Machine Learning, Predictive Analytics, Internet of Things, Data Science, Data Analytics, Business Intelligence, and Data Mining",,,"['https://www.goodreads.com/book/show/55337492-big-data', 'https://www.goodreads.com/book/show/55337489-big-data']",1952191130,9781952191138,,https://www.goodreads.com/author/show/286931.Richard_Hurley,Richard Hurley,98,[],{},{},11,1,4.09,"{'5 Stars': 5, '4 Stars': 2, '3 Stars': 4, '2 Stars': 0, '1 Star': 0}"
52144874-data-science-2-0,52144874,Data Science 2.0: Live Raspberry Pi 3 and Arduino Projects using Python 3.7,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18714947.Narendra_Mohan_Mittal,Narendra Mohan Mittal,887,[],{},{},2,0,3.0,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 1}"
52147441-machine-learning-for-beginners,52147441,Machine Learning for Beginners: Learn and Understand the Basics of Artificial Intelligence. A Beginner's Guide to Properly Understand Machine Learning Essentials with Data Science Principles,,,['https://www.goodreads.com/book/show/52150269-machine-learning-for-beginners'],1686780478,9781686780479,,https://www.goodreads.com/author/show/19425584.Samuel_Hack,Samuel Hack,221,[],{},"{'The': 27, 'Best': 2, 'ML': 1, 'Algorithmic': 4, 'Machine': 3, 'Big': 4, 'Must': 5, 'Data': 3, 'Getting': 10, 'ARTIFICIAL': 7}",7,0,4.43,"{'5 Stars': 5, '4 Stars': 1, '3 Stars': 0, '2 Stars': 1, '1 Star': 0}"
52186170-python-machine-learning,52186170,"Python Machine Learning: The Crash Course for Beginners to Programming and Deep Learning, Artificial Intelligence, Neural Networks and Data Science. Scikit Learn, Tensorflow, Pandas and Numpy.",,,"['https://www.goodreads.com/book/show/52052941-python-machine-learning', 'https://www.goodreads.com/book/show/56999904-python-machine-learning']",1073019330,9781073019335,,https://www.goodreads.com/author/show/19261660.Django_Smith,Django Smith,,[],{},{},2,0,1.5,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 1, '1 Star': 1}"
52356983-data-science-and-machine-learning,52356983,Data Science and Machine Learning: Mathematical and Statistical Methods,,,"['https://www.goodreads.com/book/show/49157479-data-science-and-machine-learning', 'https://www.goodreads.com/book/show/49333017-data-science-and-machine-learning', 'https://www.goodreads.com/book/show/48999226-data-science-and-machine-learning']",1000730778,9781000730777,,https://www.goodreads.com/author/show/15226642.Dirk_P_Kroese,Dirk P Kroese,510,[],{},{},2,1,5.0,"{'5 Stars': 2, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
52532252-a-hands-on-introduction-to-data-science,52532252,A Hands-On Introduction to Data Science,,,"['https://www.goodreads.com/book/show/53587000-a-hands-on-introduction-to-data-science', 'https://www.goodreads.com/book/show/51993939-a-hands-on-introduction-to-data-science']",1108673902,9781108673907,,https://www.goodreads.com/author/show/16039028.Chirag_Shah,Chirag Shah,400,[],{},{},10,0,3.7,"{'5 Stars': 4, '4 Stars': 3, '3 Stars': 0, '2 Stars': 2, '1 Star': 1}"
52643598-business-intelligence,52643598,"Business Intelligence: An Essential Beginner’s Guide to BI, Big Data, Artificial Intelligence, Cybersecurity, Machine Learning, Data Science, Data Analytics, Social Media and Internet Marketing",,,['https://www.goodreads.com/book/show/52164001-business-intelligence'],1697955002,9781697955002,,https://www.goodreads.com/author/show/286931.Richard_Hurley,Richard Hurley,89,[],{},{},4,1,3.75,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
52661559-build-a-career-in-data-science,52661559,Build a Career in Data Science,,,"['https://www.goodreads.com/book/show/58354568-build-a-career-in-data-science', 'https://www.goodreads.com/book/show/55934838-build-a-career-in-data-science', 'https://www.goodreads.com/book/show/58354759-build-a-career-in-data-science', 'https://www.goodreads.com/book/show/56653690-build-a-career-in-data-science', 'https://www.goodreads.com/book/show/62080174-build-a-career-in-data-science']",1638350159,9781638350156,,https://www.goodreads.com/author/show/19954105.Emily_Robinson,Emily Robinson,250,"['Science > Computer Science', 'Science > Technology', 'Computer Science > Programming', 'Nonfiction', 'Science', 'Artificial Intelligence', 'Computer Science > Coding', 'Business']","{'to-read': 358, 'currently-reading': 68, 'data-science': 28, 'computer-science': 6, 'tech': 5, 'programming': 5, 'non-fiction': 5, 'science': 4, 'data': 4, 'career': 4, 'datascience': 3, 'ds': 3, 'own': 3, 'data-sci': 2, 'ai': 2, 'coding': 2, 'business': 2, 'nonfiction': 2, 'job-search': 2, 'will-finish': 1, 'perused': 1, 'metier': 1, 'paperback': 1, 'big-data-ml-for-data-science': 1, 'ia': 1, 'action': 1, 'nonfiction-want-to-read': 1, 'on-hold': 1, 'computer-interests': 1, 'to-read_non-fiction_cs': 1, 'bought_already-paper-book': 1, 'computer': 1, 'businesss-society': 1, 'work': 1, 'work-books': 1, 'a-ebooks': 1, '1_star': 1, 'soon': 1, 'quant': 1, 'physical-books': 1, 'favorites': 1, 'interested': 1, 'web-3-0': 1, 'career_related': 1, 'jobinterviews': 1, '2-re-read': 1, '10-books-challenge': 1, 'digital-marketing': 1, 'artificial-intelligence': 1, 'hold': 1, 'ceased': 1, 'textbooks': 1, 'project765': 1, '2022': 1, 'data-programming': 1, 'data-fundamentals': 1, 'ml': 1, 'maths-stats': 1, 'women-in-data': 1, 'prof-and-personal-development': 1, 'technical': 1, 'tb-data': 1, 'data-books-to-read': 1, '2021': 1, 'comsci': 1, 'focus-nerd': 1, 'statistics-data-science': 1, 'personal-development': 1, 'nf-data-tbr': 1, 'hobbies': 1, 'cs-webdev': 1, 'data-engineering': 1, 'self-improvement': 1, 'sports-analytics': 1, 'data-analysis-materials': 1, 'beyond-data-science': 1, 'next-in-line': 1, 'cs': 1, 'plan-2020': 1, 'analytics': 1, 'computation': 1, 'most-interesting': 1, 'learn': 1, 'computing': 1, 'humblebundle': 1, 'computers': 1, 'want-to-read-asap': 1, 'sc-tech': 1, 'wish-list': 1, 'data-mining': 1, '2020': 1, 'on-deck': 1, 'to-consider': 1}",{'Humble': 1},124,18,4.47,"{'5 Stars': 76, '4 Stars': 32, '3 Stars': 15, '2 Stars': 0, '1 Star': 1}"
52683342-python-data-science,52683342,"Python Data Science: The Ultimate Handbook for Beginners on How to Explore NumPy for Numerical Data, Pandas for Data Analysis, IPython, Scikit-Learn and Tensorflow for Machine Learning and Business",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/6256728.Steve_Blair,Steve Blair,336,[],{},{},2,0,3.5,"{'5 Stars': 0, '4 Stars': 1, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
52872348-coffee-break-numpy,52872348,Coffee Break NumPy: A Simple Road to Data Science Mastery That Fits Into Your Busy Life (Coffee Break Python Book 3),,,['https://www.goodreads.com/book/show/51296866-coffee-break-numpy'],1076932614,9781076932617,,https://www.goodreads.com/author/show/2865744.Christian_Mayer,Christian Mayer,211,[],{},{},7,2,3.86,"{'5 Stars': 3, '4 Stars': 1, '3 Stars': 2, '2 Stars': 1, '1 Star': 0}"
53098500-python-programming,53098500,"Python Programming: The Crash Course for Python – Learn the Secrets of Machine Learning, Data Science Analysis and Artificial Intelligence. Introduction to Deep Learning for Beginners",,,"['https://www.goodreads.com/book/show/48995505-python-programming', 'https://www.goodreads.com/book/show/50011617-python-programming']",isbn not found,9781691770991,,https://www.goodreads.com/author/show/19515657.Marc_Matthes,Marc Matthes,155,[],{},{},2,0,4.5,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
53115421-python-programming-advanced,53115421,PYTHON PROGRAMMING ADVANCED: The Guide for Data Analysis and Data Science. Discover Machine Learning With the Optimum Recipes for Mastering Python and ... (Crash Course Tips and Tricks Book 3),,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/65831.Lewis_Taylor,Lewis Taylor,232,[],{},{},2,1,5.0,"{'5 Stars': 2, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
53145546-data-science-from-scratch-with-python,53145546,Data Science from Scratch with Python: A Step By Step Guide for Beginner's and Faster Way To Learn Python In 7 Days & NLP using Advanced (Including Programming Interview Questions),,,['https://www.goodreads.com/book/show/49255208-data-science-from-scratch-with-python'],1693541378,9781693541377,,https://www.goodreads.com/author/show/32119.Richard_Wilson,Richard Wilson,190,[],{},{},8,1,3.63,"{'5 Stars': 2, '4 Stars': 3, '3 Stars': 2, '2 Stars': 0, '1 Star': 1}"
53296014-the-python-bible-7-in-1,53296014,"The Python Bible 7 in 1: Volumes One To Seven (Beginner, Intermediate, Data Science, Machine Learning, Finance, Neural Networks, Computer Vision)",,,['https://www.goodreads.com/book/show/53447411-the-python-bible-7-in-1'],isbn not found,9798629849124,,https://www.goodreads.com/author/show/16999267.Florian_Dedov,Florian Dedov,497,[],{},{},13,0,4.77,"{'5 Stars': 11, '4 Stars': 1, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
53398222-data-science-in-education-using-r,53398222,Data Science in Education Using R,,,"['https://www.goodreads.com/book/show/53371589-data-science-in-education-using-r', 'https://www.goodreads.com/book/show/53398221-data-science-in-education-using-r', 'https://www.goodreads.com/book/show/55976617-data-science-in-education-using-r', 'https://www.goodreads.com/book/show/53717019-data-science-in-education-using-r', 'https://www.goodreads.com/book/show/53371581-data-science-in-education-using-r']",1000200817,9781000200812,,https://www.goodreads.com/author/show/20282271.Ryan_A_Estrellado,Ryan A. Estrellado,304,[],{},{},10,5,4.3,"{'5 Stars': 5, '4 Stars': 3, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
53454530-machine-learning,53454530,Machine Learning: An Introduction Math Guide for Beginners to Understand Data Science Through the Business Applications,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19425584.Samuel_Hack,Samuel Hack,221,"['Science', 'Science > Technology', 'Computer Science > Computers', 'Science > Engineering', 'Business', 'Science > Mathematics', 'Nonfiction', 'Artificial Intelligence']","{'to-read': 501, 'currently-reading': 35, 'data-science': 6, 'science': 5, 'machine-learning': 3, 'tech': 2, 'computers': 2, 'engineering': 2, 'business': 2, 'math': 2, 'nonfiction': 2, 'ai': 2, 'ref-shelf-ai-ml-data': 1, 'business-foundation-and-mindset': 1, 'finance': 1, 'career': 1, 'medicine': 1, 'educational': 1, 'for-work': 1, 'quant': 1, 'hmm': 1, 'sakprosa-want-to-read': 1, 'ai-machine-learning': 1, 'dont-have-ma-fitness': 1, 'marketing': 1, 'stem': 1, 'neuroscience': 1, 'ai-and-data-science': 1, 'datascience': 1, 'kindle-reading-list': 1, 'computer-science-programming': 1, 'statistics-datascience-econometrics': 1, 'textbook': 1, 'text-book': 1, 'non-fiction': 1, 'software-engineering': 1, 'it': 1, 'technology': 1, 'learning-2021': 1, 'compsci': 1, 'comp-sci': 1, 'coding': 1, 'nf-computers': 1, 'not-sure': 1, 'buy-soon': 1, 'will-read': 1, 'data-stuff': 1, 'didático-math': 1, 'ai_ml': 1, 'intelligence-tech': 1, 'want-to-read-buy': 1, 'data-books': 1, 'techie': 1, 'want-to-read-math': 1, 'textbooks': 1, 'tried-and-didn-t-like': 1, 'for-later': 1, 'maths': 1, 'not-enough-ratings': 1, 'programming': 1, 'owned': 1, 'amazon': 1, 'academic': -1, 'learning': -1}","{'Best': 2, 'Computer': 80, 'Awesome': 73, 'Modern': 303, 'Top': 480, 'Non-fiction': 1298, 'Books': 141, 'Data': 3, 'Not': 10, 'The': 27, 'Information,': 49, 'Probability': 28, 'Curious': 149, 'Most': 304, 'Machine': 82, 'artificial': 41, 'Future': 96, 'Building': 16, 'data': 9, 'Self-Published': 32, 'Hacker': 92, 'Interesting': 191, 'Greatest': 16, 'Artificial': 48, 'Getting': 10, 'ARTIFICIAL': 7, 'ML': 1, 'Algorithmic': 4, 'A.I./Androids/Robot': 16}",16,1,4.25,"{'5 Stars': 11, '4 Stars': 2, '3 Stars': 0, '2 Stars': 2, '1 Star': 1}"
53483746-machine-learning-and-data-science-blueprints-for-finance,53483746,Machine Learning and Data Science Blueprints for Finance: From Building Trading Strategies to Robo-Advisors Using Python,,,"['https://www.goodreads.com/book/show/55757493-machine-learning-and-data-science-blueprints-for-finance', 'https://www.goodreads.com/book/show/55648199-machine-learning-and-data-science-blueprints-for-finance']",1492073024,9781492073024,,https://www.goodreads.com/author/show/20321846.Hariom_Tatsat,Hariom Tatsat,432,[],{},{},9,0,4.0,"{'5 Stars': 4, '4 Stars': 2, '3 Stars': 2, '2 Stars': 1, '1 Star': 0}"
53501093-python,53501093,"Python: 3 Books in 1: Machine Learning, Python and Data Science. Learn Computer Programming for Beginners.",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19719832.Oliver_Soranson,Oliver Soranson,,[],{},{},2,0,3.5,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 0, '2 Stars': 1, '1 Star': 0}"
53508781-python,53508781,PYTHON: 4 BOOKS IN 1: Learn How To Develop Programs And Apps In 7 Days With Python Programming And Start Deep Hands-on Learning For Beginners of Data Science And Machine Learning.,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19745720.Oliver_R_Simpson,Oliver R. Simpson,,[],{},{},6,2,4.17,"{'5 Stars': 2, '4 Stars': 3, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
53535911-python-programming-deep-learning,53535911,"Python Programming, Deep Learning: 3 Books in 1: A Complete Guide for Beginners, Python Coding for AI, Neural Networks, & Machine Learning, Data Science/Analysis with Practical Exercises for Learners",,,"['https://www.goodreads.com/book/show/59745543-python-programming-deep-learning', 'https://www.goodreads.com/book/show/56450957-python-programming-deep-learning', 'https://www.goodreads.com/book/show/53422571-python-programming-deep-learning']",1914065816,9781914065811,,https://www.goodreads.com/author/show/231675.Anthony_Adams,Anthony Adams,,[],{},{},10,7,4.2,"{'5 Stars': 5, '4 Stars': 4, '3 Stars': 0, '2 Stars': 0, '1 Star': 1}"
53540086-computer-programming-crash-course,53540086,"Computer Programming Crash Course: 7 Books in 1- Coding Languages for Beginners: C++, C#, SQL, Python, Data Science for Python, Raspberry pi and Arduino. Teach Yourself to Code. Learn Faster.",,,"['https://www.goodreads.com/book/show/53423987-computer-programming-crash-course', 'https://www.goodreads.com/book/show/59881946-computer-programming-crash-course']",1801235082,9798633908619,,https://www.goodreads.com/author/show/19778403.Julian_James_McKinnon,Julian James McKinnon,,[],{},{},8,2,3.63,"{'5 Stars': 3, '4 Stars': 3, '3 Stars': 0, '2 Stars': 0, '1 Star': 2}"
53543289-statistics,53543289,Statistics: Statistics for Beginners in Data Science: Theory and Applications of Essential Statistics Concepts using Python (Machine Learning & Data Science for Beginners),,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19215080.AI_Publishing,AI Publishing,,[],{},{},4,0,3.75,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
53601559-smarter-data-science,53601559,Smarter Data Science: Succeeding with Enterprise-Grade Data and AI Projects,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/19784795.Neal_Fishman,Neal Fishman,,[],{},{'HUMBLE': 1},5,0,3.6,"{'5 Stars': 1, '4 Stars': 2, '3 Stars': 1, '2 Stars': 1, '1 Star': 0}"
54083653-leading-with-ai-and-analytics,54083653,Leading with AI and Analytics: Build Your Data Science IQ to Drive Business Value,,,"['https://www.goodreads.com/book/show/56038388-leading-with-ai-and-analytics', 'https://www.goodreads.com/book/show/62631603-leading-with-ai-and-analytics', 'https://www.goodreads.com/book/show/54710373-leading-with-ai-and-analytics']",1260459152,9798212346535,,https://www.goodreads.com/author/show/21010672.Eric_Anderson,Eric Anderson,352,[],{},{},11,2,4.09,"{'5 Stars': 4, '4 Stars': 4, '3 Stars': 3, '2 Stars': 0, '1 Star': 0}"
54191294-data-science-for-business-professionals,54191294,Data Science for Business Professionals: A Practical Guide for Beginners,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/20430529.Probyto_Data_Science_and_Consulting_Pvt_Ltd_,Probyto Data Science and Consulting Pvt. Ltd.,,[],{},{},2,0,3.0,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
54334713-python-for-data-science,54334713,"PYTHON FOR DATA SCIENCE: Guide to computer programming and web coding. Learn machine learning, artificial intelligence, NumPy and Pandas packages for data analysis. Step-by-step exercises included.",,,['https://www.goodreads.com/book/show/54653311-python-for-data-science'],isbn not found,9798657300154,,https://www.goodreads.com/author/show/20339426.Jason_Test,Jason Test,,[],{},{},5,0,3.8,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 1, '2 Stars': 1, '1 Star': 0}"
54589225-python,54589225,"PYTHON: Learn Coding Programs with Python Programming and Master Data Analysis & Analytics, Data Science and Machine Learning with the Complete Crash Course for Beginners - 4 Books in 1",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/20516631.Tech_Ed_Academy,Tech Ed Academy,,[],{},{},5,1,2.8,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 1, '2 Stars': 0, '1 Star': 2}"
54735609-data-science-urdu,54735609,Data Science (Urdu): ڈیٹا سائنس ایک تعارف,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/399613.Zeeshan_ul_Hassan_Usmani,Zeeshan-ul-Hassan Usmani,,[],{},{},21,2,4.24,"{'5 Stars': 15, '4 Stars': 1, '3 Stars': 2, '2 Stars': 1, '1 Star': 2}"
54821264-python-programming,54821264,"PYTHON PROGRAMMING: 3 BOOKS IN 1 Learn machine learning, data science and analysis with a crash course for beginners. Included coding exercises for artificial intelligence, Numpy, Pandas and Ipython.",,,['https://www.goodreads.com/book/show/55042729-python-programming'],isbn not found,9798671744071,,https://www.goodreads.com/author/show/20339426.Jason_Test,Jason Test,,[],{},{},4,0,4.0,"{'5 Stars': 2, '4 Stars': 0, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
54909026-python-programming,54909026,"Python Programming : The Easiest Python Crash Course to Go Deep Through The Main Applications As Web Development, Data Analysis, And Data Science Including Machine Learning (computer science Book 1)",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/20580715.Alan_Grid,Alan Grid,,[],{},{},8,6,3.63,"{'5 Stars': 3, '4 Stars': 3, '3 Stars': 0, '2 Stars': 0, '1 Star': 2}"
55000016-be-the-outlier,55000016,Be the Outlier: How to Ace Data Science Interviews,,,['https://www.goodreads.com/book/show/58350269-be-the-outlier'],1641378778,9781641378772,,https://www.goodreads.com/author/show/20601005.Shrilata_Murthy,Shrilata Murthy,,[],{},{},18,2,3.72,"{'5 Stars': 5, '4 Stars': 6, '3 Stars': 5, '2 Stars': 1, '1 Star': 1}"
55001233-statistics-for-the-trading-floor,55001233,Statistics for the Trading Floor: Data Science for Investing,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/624401.Patrick_Boyle,Patrick Boyle,308,"['Economics > Finance', 'Nonfiction']","{'to-read': 230, 'currently-reading': 11, 'finance': 7, 'investing': 3, 'non-fiction': 3, 'investment': 2, 'trading': 2, 'nonfiction': 1, 'patrick-boyl': 1, 'must-read': 1, 'popular-science': 1, 'quantitative': 1, 'reccomended': 1, 'statistics': 1, 'trading-cryptocurrency': 1, 'trading-investing': 1, 'wealth': 1, 'youtube': 1, 'mathematics': 1, 'markets': 1, 'algorithmic-trading': 1, 'books-books': 1, 'bought-want-to-read': 1, 'business': 1, 'coding': 1, 'data-science-ml': 1, 'economics': 1, 'education': 1, 'english': 1, 'financial': 1, 'in-english': 1, 'invest': 1, '3x-invest': 1, 'yvc': 1, '8d7': -1}",{},5,0,4.6,"{'5 Stars': 3, '4 Stars': 2, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
55062323-python-project-for-beginners,55062323,"Python Project For Beginners: Python at your fingertips! Learn, create, experiment, and don't miss the current programming language. Introduction to data science, coding, and analysis.",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/20617720.Eric_Chamberlin,Eric Chamberlin,,[],{},{},11,6,3.82,"{'5 Stars': 3, '4 Stars': 5, '3 Stars': 1, '2 Stars': 2, '1 Star': 0}"
